geoid,name,type,county,counties,population,code_status,publisher,code_url,publisher_client_id,code_product_id,codified_through,code_last_updated,pdf_available,pending_ordinances_count,official_status,source,source_checked_date,notes,statement
1271150,Tarpon Springs,city,Pinellas,Pinellas,26168,online-html,municode,https://library.municode.com/fl/tarpon_springs,4586,11091,,2026-07-21,1,11,unstated,municode-api,2026-09-23,,"The city of Tarpon Springs in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/tarpon_springs. 11 adopted ordinance(s) await codification. Checked 2026-09-23."
1271225,Tavares,city,Lake,Lake,22007,online-html,municode,https://library.municode.com/fl/tavares,4589,12126,2026-02-04,2026-05-11,1,0,unstated,municode-api,2026-09-23,,"The city of Tavares in Lake County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/tavares. The code is codified through ordinances adopted 2026-02-04. Checked 2026-09-23."
1271400,Temple Terrace,city,Hillsborough,Hillsborough,27588,online-html,municode,https://library.municode.com/fl/temple_terrace,4604,14933,,2025-04-23,1,0,unstated,municode-api,2026-09-23,,"The city of Temple Terrace in Hillsborough County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/temple_terrace. Checked 2026-09-23."
1271525,Tequesta,village,Palm Beach,Palm Beach,6285,online-html,municode,https://library.municode.com/fl/tequesta,10895,13868,,2026-08-18,1,5,unstated,municode-api,2026-09-23,,"The village of Tequesta in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/tequesta. 5 adopted ordinance(s) await codification. Checked 2026-09-23."
1271900,Titusville,city,Brevard,Brevard,49883,online-html,municode,https://library.municode.com/fl/titusville,4633,10420,,2026-07-14,0,0,unstated,municode-api,2026-09-23,,"The city of Titusville in Brevard County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/titusville. Checked 2026-09-23."
1272325,Treasure Island,city,Pinellas,Pinellas,6524,online-html,municode,https://library.municode.com/fl/treasure_island,4655,13104,,2026-05-18,1,12,unstated,municode-api,2026-09-23,,"The city of Treasure Island in Pinellas County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/treasure_island. 12 adopted ordinance(s) await codification. Checked 2026-09-23."
1272350,Trenton,city,Gilchrist,Gilchrist,2267,online-pdf-only,self-hosted,https://www.trentonflorida.org/ordinances/,,,2022-04-01,,0,,unstated,browser,2026-09-04,"Municode-produced code published as a single PDF, Supplement 1","The city of Trenton in Gilchrist County, Florida, publishes its code of ordinances as a PDF through its own website at https://www.trentonflorida.org/ordinances/. The code is codified through ordinances adopted 2022-04-01. Checked 2026-09-04."
1273025,Umatilla,city,Lake,Lake,3976,online-html,municode,https://library.municode.com/fl/umatilla,4699,15105,,2025-06-27,1,6,unstated,municode-api,2026-09-23,,"The city of Umatilla in Lake County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/umatilla. 6 adopted ordinance(s) await codification. Checked 2026-09-23."
1273675,Valparaiso,city,Okaloosa,Okaloosa,4852,online-html,municode,https://library.municode.com/fl/valparaiso,4728,11649,,2026-04-28,1,0,unstated,municode-api,2026-09-23,"the publisher states codification through an ordinance adopted November 10, 2025, which postdates the supplement it published on 0001-01-01, so the stated date is not recorded","The city of Valparaiso in Okaloosa County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/valparaiso. Checked 2026-09-23."
1273900,Venice,city,Sarasota,Sarasota,29902,online-html,municode,https://library.municode.com/fl/venice,4737,11650,,2026-07-13,1,5,unstated,municode-api,2026-09-23,,"The city of Venice in Sarasota County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/venice. 5 adopted ordinance(s) await codification. Checked 2026-09-23."
1274125,Vernon,city,Washington,Washington,744,ordinances-only,self-hosted,https://vernonflorida.net/ordinances/,,,,,0,,unstated,manual,2026-09-23,Vernon lists individual ordinances from 2004 to 2014 but the PDF links are dead; land development falls under the Washington County LDC.,"The city of Vernon in Washington County, Florida, publishes individual ordinances online at https://vernonflorida.net/ordinances/ but no codified code of ordinances. Checked 2026-09-23."
1274150,Vero Beach,city,Indian River,Indian River,17556,online-html,municode,https://library.municode.com/fl/vero_beach,4742,11654,2026-03-10,2026-07-23,1,0,unstated,municode-api,2026-09-23,,"The city of Vero Beach in Indian River County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/vero_beach. The code is codified through ordinances adopted 2026-03-10. Checked 2026-09-23."
1274575,Virginia Gardens,village,Miami-Dade,Miami-Dade,2358,online-html,municode,https://library.municode.com/fl/virginia_gardens,10919,12099,2024-09-19,2025-09-03,1,0,unstated,municode-api,2026-09-23,,"The village of Virginia Gardens in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/virginia_gardens. The code is codified through ordinances adopted 2024-09-19. Checked 2026-09-23."
1274925,Waldo,city,Alachua,Alachua,824,online-html,municipal-code-online,https://waldo.municipalcodeonline.com/book?type=ordinances,,,,,0,,unstated,browser,2026-09-04,moved off Municode; the Municode library slug no longer resolves,"The city of Waldo in Alachua County, Florida, publishes its code of ordinances as a searchable web code through MunicipalCodeOnline at https://waldo.municipalcodeonline.com/book?type=ordinances. Checked 2026-09-04."
1275375,Wauchula,city,Hardee,Hardee,4984,online-html,municode,https://library.municode.com/fl/wauchula,4831,10171,,2026-07-15,1,0,unstated,municode-api,2026-09-23,,"The city of Wauchula in Hardee County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/wauchula. Checked 2026-09-23."
1275450,Wausau,town,Washington,Washington,390,online-pdf-only,county-code,https://www.dropbox.com/scl/fo/irlb8s9ftewjllkq9z2or/ABicA21gAcp5X7i7Z1zcdDY?rlkey=lwcwcuw1kc6196uhsy9nsoy4h&dl=0,,,2026-05-14,,0,,unstated,manual,2026-09-23,"Wausau posts no ordinances of its own; land development is governed by the Washington County Land Development Code (PDF adopted May 14, 2026). Do not confuse it with townofwausau.com, which is Wausau, Wisconsin.","The town of Wausau in Washington County, Florida, is governed by the code of the county or district that regulates its land use, published at https://www.dropbox.com/scl/fo/irlb8s9ftewjllkq9z2or/ABicA21gAcp5X7i7Z1zcdDY?rlkey=lwcwcuw1kc6196uhsy9nsoy4h&dl=0. The code is codified through ordinances adopted 2026-05-14. Checked 2026-09-23."
1275600,Webster,city,Sumter,Sumter,965,online-html,municode,https://library.municode.com/fl/webster,13459,15641,2025-06-19,2025-09-29,1,1,unstated,municode-api,2026-09-23,,"The city of Webster in Sumter County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/webster. The code is codified through ordinances adopted 2025-06-19. 1 adopted ordinance(s) await codification. Checked 2026-09-23."
1275750,Welaka,town,Putnam,Putnam,763,online-html,municipal-code-online,https://welaka.municipalcodeonline.com/book?type=ordinances,,,,,0,,unstated,browser,2026-09-04,moved off Municode; the Municode client record carries no published code,"The town of Welaka in Putnam County, Florida, publishes its code of ordinances as a searchable web code through MunicipalCodeOnline at https://welaka.municipalcodeonline.com/book?type=ordinances. Checked 2026-09-04."
1275812,Wellington,village,Palm Beach,Palm Beach,63258,online-html,municode,https://library.municode.com/fl/wellington,10940,13115,2025-09-03,2026-07-23,1,0,unstated,municode-api,2026-09-23,,"The village of Wellington in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/wellington. The code is codified through ordinances adopted 2025-09-03. Checked 2026-09-23."
1276417,Westlake,city,Palm Beach,Palm Beach,7664,online-html,municode,https://library.municode.com/fl/westlake,19695,17118,2024-04-02,2024-11-25,1,12,unstated,municode-api,2026-09-23,,"The city of Westlake in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/westlake. The code is codified through ordinances adopted 2024-04-02. 12 adopted ordinance(s) await codification. Checked 2026-09-23."
1276500,West Melbourne,city,Brevard,Brevard,31378,online-html,municode,https://library.municode.com/fl/west_melbourne,4892,11693,,2026-01-12,1,0,unstated,municode-api,2026-09-23,,"The city of West Melbourne in Brevard County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/west_melbourne. Checked 2026-09-23."
1276525,West Miami,city,Miami-Dade,Miami-Dade,7247,online-html,municode,https://library.municode.com/fl/west_miami,4894,14880,,2026-02-17,1,0,unstated,municode-api,2026-09-23,,"The city of West Miami in Miami-Dade County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/west_miami. Checked 2026-09-23."
1276582,Weston,city,Broward,Broward,70674,online-html,american-legal,https://codelibrary.amlegal.com/codes/weston/latest/overview,,,2026-03-16,,0,,unstated,browser,2026-09-03,,"The city of Weston in Broward County, Florida, publishes its code of ordinances as a searchable web code through American Legal Publishing at https://codelibrary.amlegal.com/codes/weston/latest/overview. The code is codified through ordinances adopted 2026-03-16. Checked 2026-09-03."
1276600,West Palm Beach,city,Palm Beach,Palm Beach,127744,online-html,municode,https://library.municode.com/fl/west_palm_beach,4897,10017,,2026-01-28,1,9,unstated,municode-api,2026-09-23,,"The city of West Palm Beach in Palm Beach County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/west_palm_beach. 9 adopted ordinance(s) await codification. Checked 2026-09-23."
1276658,West Park,city,Broward,Broward,15641,online-html,municode,https://library.municode.com/fl/west_park,13997,14982,2025-10-01,2026-05-22,1,0,unstated,municode-api,2026-09-23,,"The city of West Park in Broward County, Florida, publishes its code of ordinances as a searchable web code through Municode at https://library.municode.com/fl/west_park. The code is codified through ordinances adopted 2025-10-01. Checked 2026-09-23."
1276975,Westville,town,Holmes,Holmes,268,online-pdf-only,county-code,https://holmescountyfla.com/wp-content/uploads/Holmes-County-LDR_2009.pdf,,,,,0,,unstated,manual,2026-09-23,"Westville has no town website found; land development is governed by the joint Holmes County LDR (2009 PDF), and no town general ordinances are online.","The town of Westville in Holmes County, Florida, is governed by the code of the county or district that regulates its land use, published at https://holmescountyfla.com/wp-content/uploads/Holmes-County-LDR_2009.pdf. Checked 2026-09-23."
1277100,Wewahitchka,city,Gulf,Gulf,2188,ordinances-only,self-hosted,https://www.cityofwewahitchka.com/ordinances.cfm,,,,,0,,unstated,browser,2026-09-04,individual ordinance PDFs,"The city of Wewahitchka in Gulf County, Florida, publishes individual ordinances online at https://www.cityofwewahitchka.com/ordinances.cfm but no codified code of ordinances. Checked 2026-09-04."
